U,V,W,U_x,U_y,U_z,V_x,V_y,V_z,W_x,W_y,W_Z,UU,UV,UW,VV,VW,WW
1.150337934,-0.003359750845,0.009875832126,0.0,-0.03952961043,0.7955349684,0.0,-0.107131578,-0.05040641502,0.0,0.05026972294,-0.003145570867,0.009828088805,-0.002182013821,0.0002567139745,0.00337012182,0.0002302121866,0.004023994319
1.159609318,-0.003948932048,0.009758332744,0.0,-0.09897195548,0.7168847322,0.0,-0.09910210967,-0.0418186523,0.0,0.04269233719,-0.02304658666,0.009238853119,-0.002019719919,0.0004010607663,0.003377852961,0.0002479854447,0.003910323139
1.167701602,-0.004372640513,0.009317620657,0.0,-0.1427750289,0.6328548789,0.0,-0.09275398403,-0.03279436752,0.0,0.03718311712,-0.04172198102,0.008791008964,-0.00185970671,0.0005693216226,0.0034014876,0.0002579437569,0.003815162228
1.175645232,-0.004779908806,0.00870113913,0.0,-0.2344697565,0.5914278626,0.0,-0.07930731028,-0.02959097177,0.0,0.02529383264,-0.05154757947,0.008396946825,-0.001690757344,0.0007428859244,0.003415784566,0.0002616447746,0.003710339544
1.183379173,-0.005157038104,0.007951197214,0.0,-0.2849254906,0.4992203414,0.0,-0.07205980271,-0.01855173893,0.0,0.01899266243,-0.06426183134,0.008043802343,-0.001512752031,0.0009203350055,0.003424463095,0.0002617168066,0.003603774123
1.189489603,-0.005294385366,0.006919031031,0.0,-0.3530585766,0.4120530486,0.0,-0.06289965659,-0.007503229659,0.0,0.009721281007,-0.07376278937,0.007848518901,-0.001344729564,0.001108419965,0.003459519008,0.000258228858,0.003523657098
1.195333242,-0.005374714267,0.005811265204,0.0,-0.4086178243,0.3750011623,0.0,-0.05627892539,-0.00247123139,0.0,0.003265343606,-0.07460746914,0.007685131859,-0.001172764227,0.00129058992,0.003494182369,0.0002539432317,0.003444953822
1.200870514,-0.005369384773,0.004654768854,0.0,-0.5079513788,0.3107567132,0.0,-0.04528021067,0.005971849896,0.0,-0.008759460412,-0.07567302138,0.007567957975,-0.001003391459,0.001459995052,0.003533256473,0.0002503315918,0.003366990015
1.205200076,-0.005185102113,0.003408571705,0.0,-0.5498396158,0.232285127,0.0,-0.04107708856,0.01540789846,0.0,-0.01341495011,-0.07443796098,0.007554339711,-0.0008514153888,0.001621597447,0.003592349822,0.0002428311273,0.00330647896
1.208586097,-0.00485759601,0.002182237571,0.0,-0.623544693,0.1852636039,0.0,-0.03338985145,0.02075453103,0.0,-0.02074909583,-0.06751861423,0.007620822638,-0.000716703129,0.001775512472,0.003668599529,0.000231026861,0.003260701196
1.211637616,-0.004463923629,0.001062434749,0.0,-0.6807968616,0.1460741162,0.0,-0.02702710591,0.02461630851,0.0,-0.02513199113,-0.05985475332,0.007711675018,-0.0005887059961,0.001922795665,0.003744875547,0.0002147003834,0.00321538304
1.213896036,-0.003962768707,6.457666132e-06,0.0,-0.7389941216,0.1014606506,0.0,-0.0205053594,0.02883187681,0.0,-0.02877674624,-0.05237793922,0.007852922194,-0.0004787144426,0.00205874769,0.003827190492,0.0001909679268,0.003182049608
1.215496063,-0.003367476165,-0.0009294458432,0.0,-0.7833437324,0.07803557068,0.0,-0.01600363106,0.03090601042,0.0,-0.03128525987,-0.04166730121,0.008024670184,-0.0003877000127,0.002175029367,0.003912331536,0.0001617816306,0.003168623429
1.217000604,-0.002733203815,-0.001651234459,0.0,-0.8177657127,0.05900400132,0.0,-0.01286869589,0.03139026091,0.0,-0.03182374686,-0.03053592145,0.008192754351,-0.0003012883535,0.002266191645,0.003991722129,0.0001317542337,0.003163256915
1.217951775,-0.002061032224,-0.002200332703,0.0,-0.8575541973,0.03862621263,0.0,-0.009099489078,0.03010213748,0.0,-0.03004570678,-0.02424964868,0.008385295048,-0.0002283453359,0.002331820317,0.004071895964,0.0001057776462,0.003165747272
1.218682408,-0.001422541682,-0.002707076259,0.0,-0.8804583549,0.02482883632,0.0,-0.006055664271,0.02791538835,0.0,-0.02780115046,-0.0216926299,0.008566525765,-0.0001558496006,0.002382380422,0.004134471528,8.422923565e-05,0.003156378632
1.219082713,-0.0007895031595,-0.003188418923,0.0,-0.8960524201,0.01180302352,0.0,-0.004546885379,0.02709097601,0.0,-0.02651933394,-0.01781033538,0.008715360425,-9.01552412e-05,0.002425951883,0.004183433019,6.29090282e-05,0.003152690362
1.219244838,-0.000131621433,-0.003555761883,0.0,-0.9008190036,0.006654542871,0.0,-0.005236320198,0.02700331248,0.0,-0.02782464214,-0.01507790294,0.008788173087,-3.120001566e-05,0.002449244959,0.004207023419,3.505577115e-05,0.003146819072
0.0352554433,8.144394997e-06,-0.001843328937,0.0,0.02533956431,23.33676529,0.0,-8.669019007e-05,0.01856346242,0.0,-0.009844517335,-1.109002233,0.0001440964843,-5.044686304e-07,-4.20595461e-06,3.498377765e-08,1.951671003e-08,3.603108416e-05
0.1066189557,6.491121167e-05,-0.005234642886,0.0,0.07715836167,23.10188484,0.0,-0.000609449402,0.02806777135,0.0,-0.02714166045,-1.02075851,0.001168267219,-1.063161289e-05,-3.09934876e-05,1.238205641e-06,2.462767554e-07,0.000240529509
0.1798272878,0.0001837928139,-0.008231246844,0.0,0.1231914908,22.65977287,0.0,-0.001500788028,0.04201703146,0.0,-0.04023428634,-0.8790995479,0.003353516338,-5.444033741e-05,-7.966894918e-05,7.965209988e-06,6.439914273e-07,0.000560822431
0.2549725771,0.0003399968846,-0.01099011116,0.0,0.2051882148,21.90697098,0.0,-0.003888081526,0.05578010157,0.0,-0.05761444941,-0.7320407629,0.006466093939,-0.0001457949693,-0.0001547200372,2.342352673e-05,1.853231595e-07,0.0009219066123
0.3298679292,0.0005658302107,-0.01324498747,0.0,0.2419070452,20.92426109,0.0,-0.005150161218,0.06433820724,0.0,-0.0632763356,-0.588267982,0.01044756919,-0.0003057775612,-0.0002287186217,5.382027666e-05,-7.62321406e-07,0.001305517973
0.4048952162,0.0008009810699,-0.01520506013,0.0,0.3359640837,19.74706268,0.0,-0.009231999516,0.06931809336,0.0,-0.07204277068,-0.4654455781,0.01472052559,-0.0005220457097,-0.0003227532725,9.785519069e-05,-3.864769042e-06,0.001679624664
0.4778718948,0.001085368334,-0.01673349552,0.0,0.3957009614,18.1986866,0.0,-0.01216140296,0.07476613671,0.0,-0.07481269538,-0.3344578147,0.01906060241,-0.0007958913338,-0.0004118129727,0.0001609408791,-7.999485206e-06,0.002050047275
0.5476093888,0.001387297409,-0.01782787964,0.0,0.4664884806,16.3302803,0.0,-0.01651578397,0.07558257133,0.0,-0.07411346585,-0.2092228085,0.02295538969,-0.001109712059,-0.0005029957974,0.0002441370016,-1.375826014e-05,0.002404162427
0.6118457317,0.001705448725,-0.01844996214,0.0,0.530679822,14.54898071,0.0,-0.02208314091,0.06607335061,0.0,-0.06881917268,-0.09349320829,0.02599053271,-0.001438417705,-0.0005911431508,0.0003508602094,-2.091293391e-05,0.002737269271
0.6724539399,0.001954271691,-0.01863014325,0.0,0.604454875,12.95786285,0.0,-0.02970211022,0.06124294177,0.0,-0.05843975022,-0.01217398513,0.02819468081,-0.001753436867,-0.0006784007419,0.0004719248973,-2.815613698e-05,0.003039569594
0.728181541,0.002255288418,-0.01855926029,0.0,0.632297039,11.32583237,0.0,-0.03352646902,0.05455461517,0.0,-0.05246876553,0.06621556729,0.02969464473,-0.002062121639,-0.0007609605673,0.000615878962,-3.721068788e-05,0.003330673091
0.7788375616,0.002466703532,-0.01800817996,0.0,0.669555366,9.614817619,0.0,-0.04173258319,0.0326093547,0.0,-0.03877396509,0.1625659317,0.03032477945,-0.002334573073,-0.0008298899047,0.0007751162047,-4.548573997e-05,0.003582565347
0.8226470351,0.002575675026,-0.01696205139,0.0,0.6893956065,8.134366989,0.0,-0.05026594922,0.01889810711,0.0,-0.02427652851,0.2263749093,0.0301165916,-0.002552308608,-0.000873179466,0.0009496351122,-5.232178592e-05,0.00378281204
0.8624507189,0.002660957165,-0.01568127237,0.0,0.6930666566,7.05837965,0.0,-0.0623213388,0.01384852268,0.0,-0.005735334009,0.2593740225,0.02948245779,-0.002737894887,-0.0009017245611,0.001137336018,-5.872126712e-05,0.003955308348
0.8985527754,0.002724601887,-0.01417274587,0.0,0.6880071759,5.943235397,0.0,-0.06950347126,-0.0005945260637,0.0,0.004946503788,0.3019518554,0.02847716212,-0.002891947981,-0.0009162562201,0.001337497029,-6.41782317e-05,0.004101167899
0.9293062091,0.002654269338,-0.01228461415,0.0,0.6689900756,4.883908272,0.0,-0.07934937626,-0.02503227256,0.0,0.01863606647,0.3462511599,0.02712663077,-0.00299422699,-0.0009043073514,0.001539913006,-6.468818174e-05,0.004199296236
0.9560266733,0.002430021763,-0.0100980578,0.0,0.6420463324,4.164484024,0.0,-0.08880464733,-0.03161178529,0.0,0.03200951219,0.3527542949,0.02562760375,-0.003051497042,-0.000871598837,0.001736863982,-5.97244798e-05,0.004261939321
0.9805793166,0.00226506521,-0.00794150494,0.0,0.5994147658,3.590005159,0.0,-0.1001691371,-0.03917184845,0.0,0.04538611695,0.3525416255,0.02404285036,-0.003100864124,-0.0008431982133,0.001941749942,-5.157411579e-05,0.004323940258
1.00226593,0.001925488468,-0.005557322409,0.0,0.5679316521,2.98238039,0.0,-0.1073744819,-0.05475240201,0.0,0.05368596315,0.3497828543,0.02243030816,-0.003110806691,-0.0007957753842,0.002135355258,-3.970579564e-05,0.004362139385
1.020763874,0.001527332002,-0.003228535177,0.0,0.5300586224,2.48119688,0.0,-0.1142224371,-0.06537923962,0.0,0.06037913263,0.3304206431,0.02086340636,-0.003097287845,-0.0007421526825,0.002315586898,-2.305852286e-05,0.004386708606
1.037240863,0.00100390322,-0.0008997156983,0.0,0.4766052961,2.18476367,0.0,-0.1229381263,-0.06837157905,0.0,0.06840881705,0.3056665957,0.01938762143,-0.003058478003,-0.0006755079958,0.002480056603,-4.606226412e-06,0.004395903088
1.052980423,0.0005191239761,0.001278827665,0.0,0.4185911119,1.928560972,0.0,-0.1292724162,-0.06967112422,0.0,0.07199940085,0.2767512798,0.01791817322,-0.003014675109,-0.0006077547441,0.002635402139,1.731018347e-05,0.004396432545
1.06699276,-7.091271254e-05,0.003369724611,0.0,0.3755877018,1.654814601,0.0,-0.1330621988,-0.07437308878,0.0,0.07364863157,0.2427425236,0.01657069474,-0.002948675072,-0.0005299501936,0.002774365013,4.098305362e-05,0.004383945372
1.079687476,-0.0006811833591,0.005196449347,0.0,0.3203332424,1.432826161,0.0,-0.1354923993,-0.07378746569,0.0,0.07357860357,0.2011370063,0.01534308027,-0.002866280032,-0.0004475401365,0.002890554257,6.505008787e-05,0.004354708828
1.091183186,-0.001316667651,0.006765523925,0.0,0.2734352648,1.30200851,0.0,-0.135998562,-0.07275718451,0.0,0.07278043777,0.1647460014,0.01424633618,-0.002769385697,-0.0003596937458,0.002992504509,8.964775043e-05,0.004312986508
1.102684855,-0.001966293668,0.008106358349,0.0,0.2324866056,1.170493126,0.0,-0.1352655143,-0.06936553121,0.0,0.07055511326,0.1283883005,0.01318630017,-0.002658723854,-0.0002690470137,0.003073343541,0.0001134119739,0.00425070338
1.112811565,-0.002598404419,0.009137883782,0.0,0.1532114446,1.040648699,0.0,-0.1318540722,-0.06609783322,0.0,0.0658152774,0.09319341928,0.01228217501,-0.002537268912,-0.0001657599933,0.003148336196,0.0001369186211,0.004185534548
1.122800589,-0.003243964398,0.009907786734,0.0,0.1074483246,0.9586920142,0.0,-0.1289556175,-0.06249927357,0.0,0.06243427843,0.06128838658,0.01143795811,-0.002402056241,-5.747694377e-05,0.003206024645,0.0001608338061,0.004107255023
1.132198215,-0.003862263402,0.0103772562,0.0,0.04734071344,0.8714647293,0.0,-0.123945564,-0.05656563118,0.0,0.05655819923,0.03213126585,0.01069942676,-0.002257648623,6.228381244e-05,0.003253793344,0.0001851839188,0.00402782578
1.141236424,-0.004440610297,0.01058752369,0.0,-0.02135554887,0.7964590788,0.0,-0.1167986616,-0.04925274104,0.0,0.04818918556,0.008204699494,0.01004562806,-0.002108153189,0.0001961114758,0.003292709356,0.0002098477271,0.003945608158
1.149825454,-0.004952325486,0.01055884268,0.0,-0.07608558983,0.7059980631,0.0,-0.1099252254,-0.03874450549,0.0,0.04076996818,-0.0146790361,0.009474083781,-0.001956676133,0.000346233981,0.003328305203,0.000230861493,0.003861164209
1.157582402,-0.005337662064,0.01024765987,0.0,-0.1374355108,0.6513863206,0.0,-0.1016426906,-0.0329570733,0.0,0.03292804211,-0.03140188009,0.009016315453,-0.001804591855,0.0005139816203,0.003370386316,0.0002457455848,0.003785970621
1.165602684,-0.005750578828,0.009798257612,0.0,-0.2041200101,0.5757507086,0.0,-0.09229703248,-0.02413892373,0.0,0.02485422231,-0.04864333197,0.008574518375,-0.001645172131,0.0006828454789,0.003395656822,0.0002556404506,0.003692501923
1.172171354,-0.005949318409,0.009015086107,0.0,-0.253700316,0.486218065,0.0,-0.08477760106,-0.01407660823,0.0,0.01884347573,-0.06447827071,0.008296505548,-0.001490262453,0.000867360679,0.003443108872,0.0002587608178,0.003620090894
1.178491354,-0.0061237216,0.008089067414,0.0,-0.3586597443,0.4454574883,0.0,-0.07031002641,-0.01086860988,0.0,0.007062264718,-0.07091233134,0.008071710356,-0.001329505816,0.001054345979,0.003484684741,0.000258040789,0.003541495884
1.184524775,-0.006250726525,0.007048546337,0.0,-0.3972355425,0.3737232983,0.0,-0.06542660296,-0.002815059386,0.0,0.00302324025,-0.07808187604,0.007883470505,-0.001162409084,0.001242821105,0.003521610284,0.0002545395982,0.003462898312
1.189333439,-0.006205389276,0.005823834334,0.0,-0.4695082605,0.2796738148,0.0,-0.05673865601,0.008249887265,0.0,-0.004566848278,-0.08516648412,0.007816512138,-0.001004179008,0.001432899036,0.003578168806,0.0002483710123,0.003403424984
1.193012595,-0.006000350695,0.004463828634,0.0,-0.5564005971,0.2351184338,0.0,-0.0471075438,0.01397325937,0.0,-0.01370267663,-0.0839099735,0.007853542455,-0.0008595721447,0.001617001486,0.003654251574,0.0002379306097,0.003361104988
1.196798682,-0.005761724431,0.00315960939,0.0,-0.634360373,0.1946769208,0.0,-0.03887644038,0.01930862479,0.0,-0.02129308507,-0.07823044062,0.007888571359,-0.00071591296,0.001783281448,0.003725107526,0.0002281825582,0.003312465502
1.199478984,-0.005358995404,0.001865326427,0.0,-0.6800934076,0.1352408528,0.0,-0.0339798592,0.02640055865,0.0,-0.02561287582,-0.07175244391,0.008016474545,-0.0005939202965,0.001941353315,0.00381759624,0.0002148161293,0.00328196981
1.201498032,-0.004844357725,0.0006663553067,0.0,-0.7487208843,0.09487291425,0.0,-0.02585249394,0.03084396943,0.0,-0.0309265852,-0.06323739141,0.008189284243,-0.0004862266069,0.002092950977,0.003918461036,0.0001996680512,0.003260931931
1.202927709,-0.004237786401,-0.0004334156692,0.0,-0.802763164,0.0684460476,0.0,-0.0185822323,0.03293637186,0.0,-0.03334580362,-0.05402553454,0.008382692933,-0.0003950668033,0.00223259558,0.004021896515,0.0001778242877,0.003249004483
1.204100966,-0.003591820365,-0.001388181816,0.0,-0.839679718,0.04936589301,0.0,-0.01371679828,0.03383576497,0.0,-0.03428449854,-0.04235822707,0.008580716327,-0.0003149218974,0.002350754803,0.004118144047,0.0001496050536,0.003246747889
1.204891682,-0.00289166416,-0.002118595643,0.0,-0.8826229572,0.03129217029,0.0,-0.009140244685,0.03394479305,0.0,-0.03410074115,-0.03015703708,0.00879237242,-0.0002488053578,0.002441640012,0.00421393197,0.0001217130266,0.003255130257
1.205403328,-0.002179058269,-0.002643299755,0.0,-0.9120383859,0.01976485923,0.0,-0.006079316139,0.03224929795,0.0,-0.0321008265,-0.02270363085,0.009007751942,-0.0001882397191,0.00250503025,0.004304673057,9.95287337e-05,0.00326293963
1.205752254,-0.001487513538,-0.003107123077,0.0,-0.9351348877,0.01289728098,0.0,-0.002865438117,0.0296000056,0.0,-0.02931580506,-0.02019054815,0.009198642336,-0.0001312944223,0.002552399877,0.00438192673,8.132048242e-05,0.003263421357
1.205990791,-0.0008307959069,-0.00356296706,0.0,-0.947368741,0.007562641054,0.0,-0.0009642679943,0.02736085467,0.0,-0.02679955959,-0.01763233915,0.009340234101,-7.492688746e-05,0.002594677731,0.004439701326,6.468210631e-05,0.003266120795
1.206112623,-0.0001837332529,-0.003947326913,0.0,-0.9509881735,0.005000693258,0.0,-0.001326270984,0.02655923367,0.0,-0.02700391039,-0.01577637531,0.009403319098,-2.683465027e-05,0.002622487722,0.004465366714,4.16834082e-05,0.003266066546
0.03550248966,7.77056448e-06,-0.001932004001,0.0,0.02151626162,23.60064316,0.0,-4.438395626e-05,0.01634101756,0.0,-0.007417971268,-1.192317009,0.0001416802406,-4.95519771e-07,-4.682818144e-06,3.463268428e-08,1.89167686e-08,3.540969919e-05
0.1076729372,5.774117744e-05,-0.005578093231,0.0,0.07592519373,23.35340309,0.0,-0.000547021511,0.02465559356,0.0,-0.0238486249,-1.093356729,0.001124985632,-9.930856322e-06,-3.894211841e-05,1.148441925e-06,2.224520159e-07,0.0002328707196
0.1816483438,0.0001620655385,-0.008774242364,0.0,0.1317292154,22.90021324,0.0,-0.001634040265,0.03628241271,0.0,-0.03743861616,-0.9313176274,0.003229672555,-5.094168955e-05,-9.969023813e-05,7.361772987e-06,4.035077836e-07,0.000544609793
0.2576007247,0.0002952822833,-0.01167543326,0.0,0.1765226424,22.15580368,0.0,-0.002932984615,0.04787543043,0.0,-0.04527134448,-0.7723818421,0.006247212179,-0.0001378396119,-0.00019124955,2.176340604e-05,7.013545655e-08,0.0008977424004
0.3333932459,0.0004899639171,-0.01406427845,0.0,0.2687144279,21.1795578,0.0,-0.006711464375,0.05355625227,0.0,-0.05560727045,-0.6152831912,0.01010768395,-0.0002905824513,-0.000281667948,4.992397953e-05,-1.640698088e-06,0.001272329129
0.4093525708,0.0006790136104,-0.01608394645,0.0,0.310495913,19.98312378,0.0,-0.008782586083,0.05745697767,0.0,-0.05826263875,-0.4786020219,0.01428022142,-0.0004988689325,-0.000391796988,9.09363589e-05,-4.702123988e-06,0.001637760433
0.483166486,0.0009206031682,-0.01765139401,0.0,0.3920329213,18.43226242,0.0,-0.01392736938,0.06044345722,0.0,-0.05903469771,-0.3365079761,0.01852952875,-0.000765251636,-0.0004937152262,0.0001505898981,-9.274267541e-06,0.00199921173
0.5538984537,0.001153011457,-0.01872284338,0.0,0.4611849189,16.61459732,0.0,-0.0193543788,0.05209578574,0.0,-0.05613195896,-0.1922951043,0.02232969925,-0.00106988952,-0.000595255231,0.0002284760267,-1.524914569e-05,0.002340493957
0.6194728613,0.001347997691,-0.01922898553,0.0,0.524407506,14.75062656,0.0,-0.02559960634,0.04381955788,0.0,-0.04993803799,-0.06929787993,0.02523505688,-0.001384542207,-0.0006896866253,0.000326312118,-2.205592864e-05,0.002652468858
0.6804733276,0.001529026311,-0.01931748725,0.0,0.5644339919,13.07385826,0.0,-0.03134852648,0.04340864718,0.0,-0.04282284528,0.01410592254,0.02738529816,-0.001693750499,-0.0007727355114,0.0004430896079,-2.860455606e-05,0.002944701584
0.7368500829,0.001737720915,-0.01910234243,0.0,0.6256890297,11.44115829,0.0,-0.04336132109,0.03221349791,0.0,-0.02560602687,0.101075545,0.02882859483,-0.001992385602,-0.000851464516,0.0005809867871,-3.597426621e-05,0.003222067375
0.7879402041,0.001831607893,-0.01836808398,0.0,0.6530606747,9.669950485,0.0,-0.05189840868,0.01415923238,0.0,-0.01284858212,0.191100359,0.0293938797,-0.002254503779,-0.0009093099507,0.0007332726964,-4.13402995e-05,0.003458360443
0.831857264,0.001876835246,-0.01722478308,0.0,0.6624663472,8.155857086,0.0,-0.06169350445,-0.007289304864,0.0,0.0009046209161,0.2651378214,0.0291583389,-0.002467048122,-0.000946018321,0.0009042011807,-4.609117968e-05,0.003650920233
0.8717742562,0.001756681129,-0.01564273238,0.0,0.6667386293,7.05653429,0.0,-0.06944347918,-0.01964063942,0.0,0.0122699663,0.3082123995,0.02846086584,-0.002635965589,-0.0009553091368,0.001080719638,-4.477175389e-05,0.003800252452
0.907743156,0.001665620017,-0.0139102703,0.0,0.6550911069,5.903781891,0.0,-0.08290764689,-0.0279352963,0.0,0.03003932908,0.3393731415,0.02742180414,-0.002776470501,-0.0009564762586,0.001271422254,-4.595483188e-05,0.003927796148
0.9381859303,0.001442436827,-0.01182512194,0.0,0.6334038377,4.853432178,0.0,-0.09337907284,-0.03928884119,0.0,0.04242924228,0.3643964827,0.02605496533,-0.002863392234,-0.0009331103647,0.001464671339,-4.243267904e-05,0.004008373246
0.9648584127,0.001203268417,-0.009622047655,0.0,0.6045638919,4.082028866,0.0,-0.1032774299,-0.05443939939,0.0,0.05190682039,0.3786228597,0.02455748804,-0.002918897895,-0.0008993214578,0.001660718699,-3.734985512e-05,0.004069524352
0.9884438515,0.0007721792208,-0.00716351904,0.0,0.5680766106,3.489778519,0.0,-0.1133171394,-0.0654893145,0.0,0.06329870969,0.3818746507,0.02301407419,-0.002932786243,-0.0008462339174,0.001847838983,-2.90465232e-05,0.004104176536
1.009806752,0.0003597662435,-0.004703503102,0.0,0.5293768048,2.914056778,0.0,-0.1217116117,-0.06791432947,0.0,0.07047462463,0.362385571,0.02142360061,-0.002932135481,-0.0007910828572,0.002036461374,-1.807452645e-05,0.004135741852
1.027707815,-0.0001428976102,-0.002280740533,0.0,0.4805337191,2.423774242,0.0,-0.1294381618,-0.07509468496,0.0,0.0761372298,0.338745743,0.0199085176,-0.002902602777,-0.0007259972044,0.00220969948,-3.660159791e-06,0.004153106362
1.043972254,-0.0006987677771,7.145396376e-05,0.0,0.442555666,2.079160213,0.0,-0.1332521886,-0.08029916137,0.0,0.0772324726,0.3117706776,0.01845531538,-0.002858216409,-0.0006546946825,0.002371952636,1.381170568e-05,0.004159687553
1.058367133,-0.001326989848,0.002316633239,0.0,0.3918282986,1.8101089,0.0,-0.1386634856,-0.08105582744,0.0,0.07974627614,0.281074971,0.01711480133,-0.002793035237,-0.0005728304968,0.00252210442,3.135780571e-05,0.004155755509
1.071896791,-0.001949215541,0.004407595843,0.0,0.3406062722,1.573925972,0.0,-0.1410663277,-0.07798537612,0.0,0.0779870376,0.2410102189,0.01580991223,-0.002722002333,-0.0004916291218,0.002661650302,5.391898958e-05,0.004144267645
1.083768725,-0.002585595939,0.006206297316,0.0,0.2848601639,1.371770501,0.0,-0.1419485062,-0.07519776374,0.0,0.07474093139,0.1986932307,0.01464950759,-0.002634470584,-0.0004045461828,0.002782323863,7.752968668e-05,0.004120461643
1.095056415,-0.003218780505,0.007762136869,0.0,0.2382656485,1.225932717,0.0,-0.1408356279,-0.07147607207,0.0,0.07055386156,0.1605028212,0.01356996689,-0.002537256107,-0.0003153679718,0.002886043862,0.0001021796634,0.004080724902
1.105422378,-0.003848077962,0.009041259065,0.0,0.1801180691,1.067909241,0.0,-0.1392527521,-0.06569560617,0.0,0.06684487313,0.1213110015,0.01260352787,-0.002427320695,-0.0002177534916,0.002977694152,0.0001263800805,0.004030309152
1.114789248,-0.0044327043,0.01000372227,0.0,0.1334920824,0.9651638269,0.0,-0.1361943632,-0.06108736992,0.0,0.06208925322,0.08672355115,0.0117665967,-0.002308612922,-0.0001079272988,0.00306222192,0.000148737774,0.003976662178
1.124078989,-0.005028896499,0.0107176248,0.0,0.06653467566,0.8825635314,0.0,-0.1304818541,-0.05601177737,0.0,0.05526486039,0.05403449759,0.01098139118,-0.002177060349,8.588132914e-06,0.003129216377,0.0001702499867,0.003908908926
1.132636428,-0.005565373227,0.01109640673,0.0,0.006111566443,0.7808588743,0.0,-0.1241248995,-0.04689360037,0.0,0.04824694991,0.02126774564,0.0103085814,-0.002036711201,0.0001411230041,0.003189975861,0.0001898639894,0.003842455801
1.140598059,-0.006020930596,0.01116754394,0.0,-0.05613736808,0.704477489,0.0,-0.1167468429,-0.03808159754,0.0,0.04003116116,-0.004063909408,0.00973998569,-0.00189039181,0.0002940560807,0.003247588174,0.0002084964217,0.003780198749
1.14822793,-0.006408195477,0.01100646425,0.0,-0.1314368993,0.6564978361,0.0,-0.1069267467,-0.03225304186,0.0,0.0297293812,-0.0214249175,0.009250517003,-0.001740914886,0.0004602379631,0.003302281955,0.0002259105095,0.003718655324
1.155797958,-0.006767685525,0.01067149267,0.0,-0.171114862,0.5702909231,0.0,-0.1015286595,-0.02163514681,0.0,0.0245697964,-0.04126941785,0.008809760213,-0.001589592779,0.0006303840782,0.003348207334,0.0002403076505,0.003648050595
1.162040949,-0.006932220422,0.01000687759,0.0,-0.2733430564,0.5056102276,0.0,-0.08760678023,-0.0143365711,0.0,0.01265706867,-0.05713667348,0.008525162935,-0.001440729713,0.0008176686242,0.003410795471,0.0002468508901,0.003596774302
1.168609619,-0.007130960003,0.009223706089,0.0,-0.3302269578,0.4297524095,0.0,-0.08044043183,-0.006588733755,0.0,0.006973886397,-0.07016106695,0.008247150108,-0.001285820035,0.001002183883,0.00345824752,0.0002499712573,0.003524363274
1.173432827,-0.007106874604,0.008147047833,0.0,-0.405000329,0.3556850851,0.0,-0.07064696401,0.0007992580067,0.0,-0.0002938226098,-0.08008206636,0.008151295595,-0.001139287488,0.001196332043,0.003532603849,0.0002484543948,0.003475731937
1.178473473,-0.007108794991,0.007002871484,0.0,-0.4794993699,0.3060914874,0.0,-0.06132560596,0.00546981534,0.0,-0.007512203883,-0.08487920463,0.008053554222,-0.0009842016734,0.001390559832,0.003593001049,0.0002445481368,0.003416363848
1.182312846,-0.00694818981,0.005684617441,0.0,-0.551664412,0.2295610458,0.0,-0.05242853984,0.01426816266,0.0,-0.01415163558,-0.08989109844,0.008069932461,-0.0008380556246,0.001585960621,0.003671942046,0.00023742544,0.003375539323
1.185440421,-0.006675770506,0.004274766427,0.0,-0.6202138066,0.166771397,0.0,-0.04419249296,0.02157308348,0.0,-0.01959661208,-0.09028206766,0.008154273033,-0.0007019552868,0.001772969496,0.003761993488,0.0002260347974,0.003345129313
1.187608004,-0.006263223011,0.002818072215,0.0,-0.6883314848,0.129014194,0.0,-0.03689430654,0.02636818215,0.0,-0.02591431513,-0.08438176662,0.00832410343,-0.00058547355,0.001949694008,0.003871878609,0.0002112045331,0.003330785315
1.189725757,-0.005799924955,0.001471941709,0.0,-0.7586257458,0.093993783,0.0,-0.02961667255,0.03114879504,0.0,-0.03207020089,-0.07520700246,0.008496064693,-0.0004746833583,0.002109544352,0.003977721091,0.0001974921033,0.003312062938
1.1908741,-0.005180864595,0.0002047791349,0.0,-0.8113452792,0.05249000341,0.0,-0.0234719757,0.03636307642,0.0,-0.03625490144,-0.06575416774,0.008731357753,-0.00038777187,0.002263476141,0.004100568127,0.0001819134341,0.003310890868
1.191633821,-0.004478090908,-0.0009182876092,0.0,-0.8639434576,0.03513051942,0.0,-0.0162805412,0.03768162057,0.0,-0.0382616967,-0.05482663587,0.008966237307,-0.000313895318,0.002404701663,0.004221654963,0.0001615834044,0.003315871581
1.192210078,-0.003747870214,-0.001880223048,0.0,-0.907192111,0.02236821875,0.0,-0.009816838428,0.0374876745,0.0,-0.03816370666,-0.04219353944,0.009199262597,-0.0002508493199,0.002523229457,0.00433391938,0.0001363806659,0.003328579478
1.192523718,-0.002986680949,-0.0025969157,0.0,-0.9445855618,0.01078971196,0.0,-0.004614390433,0.0364792943,0.0,-0.0360169597,-0.02908088826,0.009434732608,-0.0001995190833,0.002610855037,0.004441289697,0.0001121538589,0.003344688797
1.19265914,-0.002229623729,-0.003090552287,0.0,-0.9665044546,0.005180096254,0.0,-0.001654926105,0.03409871086,0.0,-0.03396314383,-0.02120200731,0.009656614624,-0.0001486774418,0.002669840818,0.004541769158,9.373013745e-05,0.00335585326
